,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_ent_coef,params_exponent_n_steps,params_gamma,params_lr,params_n_epochs,user_attrs_gamma_,user_attrs_n_steps,state
275,275,-97.95,2024-09-04 20:24:18.388237,2024-09-04 20:34:34.087023,0 days 00:10:15.698786,64,0.008358753865831358,12,0.020075062699794206,0.0003861500088941476,4,0.9799249373002058,4096,COMPLETE
276,276,-82.6,2024-09-04 20:24:40.582530,2024-09-04 20:36:28.436480,0 days 00:11:47.853950,64,0.0079236587075027,12,0.0003480547420587244,0.00017599691489562507,4,0.9996519452579413,4096,COMPLETE
277,277,-71.7,2024-09-04 20:26:11.670876,2024-09-04 20:36:28.122464,0 days 00:10:16.451588,64,0.009927802470686977,12,0.02886541982153915,0.00020579012650246106,4,0.9711345801784609,4096,COMPLETE
278,278,-113.65,2024-09-04 20:27:54.698619,2024-09-04 20:38:22.378314,0 days 00:10:27.679695,64,0.009927802470686977,12,0.02886541982153915,0.00020579012650246106,4,0.9711345801784609,4096,COMPLETE
279,279,-118.15,2024-09-04 20:30:58.168141,2024-09-04 20:54:15.147978,0 days 00:23:16.979837,64,0.004688714246080727,12,0.02812784714046109,0.00015551974085216947,14,0.9718721528595389,4096,COMPLETE
280,280,-75.6,2024-09-04 20:31:41.392449,2024-09-04 20:43:04.205195,0 days 00:11:22.812746,64,4.6542530661496426e-08,12,0.0003219761097531123,0.00020569959791425085,4,0.9996780238902468,4096,COMPLETE
281,281,-111.7,2024-09-04 20:32:01.746850,2024-09-04 20:56:08.480508,0 days 00:24:06.733658,64,0.0079236587075027,12,0.0003480547420587244,0.0001838718675678061,14,0.9996519452579413,4096,COMPLETE
282,282,-72.1,2024-09-04 20:33:04.930619,2024-09-04 20:55:08.678412,0 days 00:22:03.747793,64,0.004699818780633587,12,0.02886541982153915,0.00020579012650246106,14,0.9711345801784609,4096,COMPLETE
283,283,-116.1,2024-09-04 20:33:15.163309,2024-09-04 20:56:27.513937,0 days 00:23:12.350628,64,0.0052580314094164,12,0.03138282124888747,0.00037344405132907485,14,0.9686171787511125,4096,COMPLETE
284,284,-97.7,2024-09-04 20:34:34.210410,2024-09-04 20:47:21.709894,0 days 00:12:47.499484,64,4.553097921715576e-08,12,0.02910222159209968,0.00020626084322339616,6,0.9708977784079004,4096,COMPLETE
285,285,-77.65,2024-09-04 20:35:00.241020,2024-09-04 20:47:03.058591,0 days 00:12:02.817571,64,0.0007561208509878022,12,0.029235003608591725,0.0003695253714440138,4,0.9707649963914082,4096,COMPLETE
286,286,-94.95,2024-09-04 20:36:28.289212,2024-09-04 20:49:09.436586,0 days 00:12:41.147374,64,0.004684190054349622,12,0.03680211713876819,0.00037508214813607426,6,0.9631978828612318,4096,COMPLETE
287,287,-84.5,2024-09-04 20:36:28.637768,2024-09-04 21:02:22.756748,0 days 00:25:54.118980,64,0.004688714246080727,12,0.03678434946654398,0.0003724707565532152,14,0.963215650533456,4096,COMPLETE
288,288,-76.85,2024-09-04 20:38:22.570167,2024-09-04 20:51:24.930653,0 days 00:13:02.360486,64,0.004684190054349622,12,0.03680211713876819,0.00037508214813607426,6,0.9631978828612318,4096,COMPLETE
289,289,-56.15,2024-09-04 20:43:04.317581,2024-09-04 21:04:43.332347,0 days 00:21:39.014766,32,0.005028712551151177,12,0.034256182002622135,0.00037392681163195675,6,0.9657438179973779,4096,COMPLETE
290,290,-84.6,2024-09-04 20:47:03.235616,2024-09-04 21:10:38.027721,0 days 00:23:34.792105,32,0.004833476024885791,12,0.03658219046181853,0.0001563511444454649,6,0.9634178095381815,4096,COMPLETE
291,291,-108.15,2024-09-04 20:47:21.822883,2024-09-04 21:26:22.741686,0 days 00:39:00.918803,32,0.004587084175340816,12,0.04530920878728483,0.00039351745820956005,14,0.9546907912127152,4096,COMPLETE
292,292,-108.55,2024-09-04 20:49:09.777095,2024-09-04 21:08:45.739672,0 days 00:19:35.962577,32,0.005329585415234196,12,0.019480728091954294,0.00015588115006607553,6,0.9805192719080457,4096,COMPLETE
293,293,-54.85,2024-09-04 20:51:25.099655,2024-09-04 21:11:24.616342,0 days 00:19:59.516687,32,2.4537751618814145e-08,12,0.019480728091954294,0.00015588115006607553,6,0.9805192719080457,4096,COMPLETE
294,294,-72.6,2024-09-04 20:54:15.355252,2024-09-04 21:14:24.644277,0 days 00:20:09.289025,32,0.006402804233426459,12,0.0193504670590093,0.00016362039316577637,6,0.9806495329409907,4096,COMPLETE
295,295,-75.35,2024-09-04 20:55:08.795326,2024-09-04 21:14:13.309922,0 days 00:19:04.514596,32,4.3489318691033364e-07,12,0.0021496665299478744,0.00016323052356682875,6,0.9978503334700521,4096,COMPLETE
296,296,-118.25,2024-09-04 20:56:08.631301,2024-09-04 21:16:54.397375,0 days 00:20:45.766074,32,4.836410485294853e-07,12,0.048568440577645026,0.0001625308476178179,6,0.951431559422355,4096,COMPLETE
297,297,-101.45,2024-09-04 20:56:27.667454,2024-09-04 21:16:35.561166,0 days 00:20:07.893712,32,4.836410485294853e-07,12,0.048568440577645026,0.0001625308476178179,6,0.951431559422355,4096,COMPLETE
298,298,-84.0,2024-09-04 21:02:22.951220,2024-09-04 21:24:19.335054,0 days 00:21:56.383834,32,0.006402804233426459,12,0.0193504670590093,0.00016362039316577637,6,0.9806495329409907,4096,COMPLETE
299,299,-92.4,2024-09-04 21:04:43.447229,2024-09-04 21:26:26.541080,0 days 00:21:43.093851,32,1.021753929016623e-05,12,0.02273003123407672,0.000391216755497081,6,0.9772699687659233,4096,COMPLETE
300,300,-87.25,2024-09-04 21:08:45.952667,2024-09-04 21:28:16.610118,0 days 00:19:30.657451,32,2.8000283113466668e-08,12,0.04780828124598945,0.0003880702259762053,6,0.9521917187540105,4096,COMPLETE
301,301,-86.05,2024-09-04 21:10:38.203677,2024-09-04 21:33:58.953495,0 days 00:23:20.749818,32,2.436416878601361e-08,12,0.02234517159780871,0.00039351745820956005,6,0.9776548284021913,4096,COMPLETE
302,302,-92.1,2024-09-04 21:11:24.935289,2024-09-04 21:31:28.317958,0 days 00:20:03.382669,32,2.42378490353193e-08,12,0.04780828124598945,0.0003880702259762053,6,0.9521917187540105,4096,COMPLETE
303,303,-99.0,2024-09-04 21:14:13.429070,2024-09-04 21:33:21.807197,0 days 00:19:08.378127,32,3.0851407588570846e-08,12,0.01259483413134256,0.00016258553495540658,6,0.9874051658686575,4096,COMPLETE
304,304,-121.45,2024-09-04 21:14:24.801983,2024-09-04 21:33:45.537717,0 days 00:19:20.735734,32,1.6710221838593362e-08,11,0.04712434165083595,0.00038788259172396565,6,0.9528756583491641,2048,COMPLETE
305,305,-108.75,2024-09-04 21:16:35.740147,2024-09-04 21:35:47.996181,0 days 00:19:12.256034,32,3.172934750716927e-08,11,0.013469421645155416,0.0003861500088941476,6,0.9865305783548446,2048,COMPLETE
306,306,-99.75,2024-09-04 21:16:54.570873,2024-09-04 21:37:45.871828,0 days 00:20:51.300955,32,3.172934750716927e-08,11,0.013469421645155416,0.0003861500088941476,6,0.9865305783548446,2048,COMPLETE
307,307,-104.7,2024-09-04 21:24:19.524433,2024-09-04 21:45:16.023982,0 days 00:20:56.499549,32,1.6710221838593362e-08,11,0.013934389897789464,0.00038788259172396565,6,0.9860656101022105,2048,COMPLETE
308,308,-127.05,2024-09-04 21:26:22.854155,2024-09-04 21:45:07.786925,0 days 00:18:44.932770,32,3.18688850097011e-08,11,0.014234772381657787,0.0002402073403459314,6,0.9857652276183422,2048,COMPLETE
309,309,-77.95,2024-09-04 21:26:26.664781,2024-09-04 21:42:42.458115,0 days 00:16:15.793334,32,2.6259375893020392e-08,12,0.014036981984579418,0.0003599047155320221,4,0.9859630180154206,4096,COMPLETE
310,310,-91.6,2024-09-04 21:28:16.810404,2024-09-04 21:43:10.603172,0 days 00:14:53.792768,32,2.4762780041461526e-08,12,0.014967670689015255,0.00016800181666836854,4,0.9850323293109847,4096,COMPLETE
311,311,-89.8,2024-09-04 21:31:28.582718,2024-09-04 21:46:36.024834,0 days 00:15:07.442116,32,2.0516448803916833e-08,12,0.014967670689015255,0.00016800181666836854,4,0.9850323293109847,4096,COMPLETE
312,312,-84.55,2024-09-04 21:33:21.911201,2024-09-04 21:47:55.638170,0 days 00:14:33.726969,32,0.00026630827229385395,12,0.015904002168822737,0.00017230889207983405,4,0.9840959978311773,4096,COMPLETE
313,313,-77.7,2024-09-04 21:33:45.754981,2024-09-04 21:48:57.981419,0 days 00:15:12.226438,32,7.245509875670979e-07,12,0.015103296104775423,0.00016959891397313329,4,0.9848967038952245,4096,COMPLETE
314,314,-107.0,2024-09-04 21:33:59.118110,2024-09-04 21:51:34.219015,0 days 00:17:35.100905,32,4.7556939538786114e-08,12,0.01434640089247141,0.0002402073403459314,4,0.9856535991075286,4096,COMPLETE
315,315,-89.0,2024-09-04 21:35:48.159836,2024-09-04 21:50:49.168359,0 days 00:15:01.008523,32,0.007472365883644105,12,0.016351483380241234,0.00017077156615868795,4,0.9836485166197587,4096,COMPLETE
316,316,-83.1,2024-09-04 21:37:46.028515,2024-09-04 21:54:29.740961,0 days 00:16:43.712446,32,0.007472365883644105,12,0.016351483380241234,0.00017077156615868795,4,0.9836485166197587,4096,COMPLETE
317,317,-122.55,2024-09-04 21:42:42.595221,2024-09-04 21:59:05.864503,0 days 00:16:23.269282,32,0.0012585002404571102,12,0.016044605116966554,0.00025718657707094616,4,0.9839553948830334,4096,COMPLETE
318,318,-81.8,2024-09-04 21:43:10.753496,2024-09-04 21:58:01.454852,0 days 00:14:50.701356,32,3.1598883119134974e-05,12,0.009006398165565747,0.0001702507435326434,4,0.9909936018344343,4096,COMPLETE
319,319,-95.15,2024-09-04 21:45:07.933079,2024-09-04 22:19:17.738670,0 days 00:34:09.805591,32,0.001245767602928212,12,0.016136251767281517,0.00017216033779783694,12,0.9838637482327185,4096,COMPLETE
320,320,-83.35,2024-09-04 21:45:16.311577,2024-09-04 22:02:13.124875,0 days 00:16:56.813298,32,7.245509875670979e-07,12,0.03320816161742571,0.00017116281267702844,4,0.9667918383825743,4096,COMPLETE
321,321,-69.65,2024-09-04 21:46:36.182976,2024-09-04 21:57:04.259620,0 days 00:10:28.076644,64,3.1598883119134974e-05,12,0.009006398165565747,0.00017292201071762063,4,0.9909936018344343,4096,COMPLETE
322,322,-107.3,2024-09-04 21:47:55.744223,2024-09-04 22:07:48.313137,0 days 00:19:52.568914,64,0.007301117026591615,12,0.017352026892694113,0.00018858482924856665,12,0.9826479731073059,4096,COMPLETE
323,323,-65.55,2024-09-04 21:48:58.192937,2024-09-04 21:59:32.852613,0 days 00:10:34.659676,64,4.7556939538786114e-08,12,0.004469152444691173,0.0001856421291084147,4,0.9955308475553089,4096,COMPLETE
324,324,-96.85,2024-09-04 21:50:49.327302,2024-09-04 22:06:21.447338,0 days 00:15:32.120036,64,5.110562021563317e-05,12,0.03320816161742571,0.00017874595498323532,8,0.9667918383825743,4096,COMPLETE
325,325,-97.6,2024-09-04 21:51:34.403371,2024-09-04 22:15:36.486871,0 days 00:24:02.083500,64,0.001245767602928212,12,0.056977751523355366,0.00021911993603990017,12,0.9430222484766446,4096,COMPLETE
326,326,-106.25,2024-09-04 21:54:29.905664,2024-09-04 22:11:35.716179,0 days 00:17:05.810515,64,5.110562021563317e-05,12,0.03320816161742571,0.00017874595498323532,8,0.9667918383825743,4096,COMPLETE
327,327,-86.15,2024-09-04 21:57:04.401309,2024-09-04 22:17:49.006042,0 days 00:20:44.604733,64,7.703460234623875e-05,12,0.01895837028574473,0.00018512289865758213,12,0.9810416297142552,4096,COMPLETE
328,328,-91.8,2024-09-04 21:58:01.643964,2024-09-04 22:18:34.170325,0 days 00:20:32.526361,64,7.703460234623875e-05,12,0.01895837028574473,0.00018512289865758213,12,0.9810416297142552,4096,COMPLETE
329,329,-93.0,2024-09-04 21:59:05.980931,2024-09-04 22:13:17.805332,0 days 00:14:11.824401,64,0.00012745017650271181,12,0.004054924476636276,0.0001818694764364916,6,0.9959450755233638,4096,COMPLETE
330,330,-78.1,2024-09-04 21:59:33.379271,2024-09-04 22:20:21.473365,0 days 00:20:48.094094,64,5.1672253285633697e-08,12,0.056977751523355366,0.00019222411323739432,12,0.9430222484766446,4096,COMPLETE
331,331,-66.5,2024-09-04 22:02:13.298670,2024-09-04 22:13:44.346117,0 days 00:11:31.047447,64,4.7556939538786114e-08,12,0.00603018734938798,0.0001856421291084147,4,0.993969812650612,4096,COMPLETE
332,332,-76.5,2024-09-04 22:06:21.636981,2024-09-04 22:16:49.294296,0 days 00:10:27.657315,64,4.7556939538786114e-08,12,0.00603018734938798,0.0001856421291084147,4,0.993969812650612,4096,COMPLETE
333,333,-103.1,2024-09-04 22:07:48.458584,2024-09-04 22:26:20.661094,0 days 00:18:32.202510,64,0.002564150524368245,12,0.004283888756180399,0.0001836181490840064,11,0.9957161112438196,4096,COMPLETE
334,334,-93.5,2024-09-04 22:11:35.875836,2024-09-04 22:23:07.500965,0 days 00:11:31.625129,64,4.7556939538786114e-08,12,0.00603018734938798,0.00019516495210200325,4,0.993969812650612,4096,COMPLETE
335,335,-91.85,2024-09-04 22:13:17.929401,2024-09-04 22:24:42.085038,0 days 00:11:24.155637,64,0.00278078673307272,12,0.022504743234907466,0.00019966016558978003,4,0.9774952567650925,4096,COMPLETE
336,336,-90.8,2024-09-04 22:13:44.514630,2024-09-04 22:34:51.153619,0 days 00:21:06.638989,64,4.461792746059476e-08,12,0.005111937501165606,0.00019679959283278685,11,0.9948880624988344,4096,COMPLETE
337,337,-107.5,2024-09-04 22:15:36.661156,2024-09-04 22:36:47.092398,0 days 00:21:10.431242,64,3.9670028319780414e-08,12,0.004476185468841454,0.00019494343769811004,11,0.9955238145311586,4096,COMPLETE
338,338,-100.0,2024-09-04 22:16:49.442427,2024-09-04 22:36:06.385948,0 days 00:19:16.943521,64,4.126204601242578e-08,12,0.005111937501165606,0.00019679959283278685,11,0.9948880624988344,4096,COMPLETE
339,339,-457.55,2024-09-04 22:17:49.620239,2024-09-04 22:28:03.848740,0 days 00:10:14.228501,64,3.972600552548867e-08,10,0.00015705625740033763,0.00018758398661386408,4,0.9998429437425996,1024,COMPLETE
340,340,-250.4,2024-09-04 22:18:34.346374,2024-09-04 22:28:28.975109,0 days 00:09:54.628735,64,3.972600552548867e-08,10,0.00015705625740033763,0.0003622305577312276,4,0.9998429437425996,1024,COMPLETE
341,341,-94.7,2024-09-04 22:19:17.886832,2024-09-04 22:38:29.078472,0 days 00:19:11.191640,64,3.9670028319780414e-08,12,0.004476185468841454,0.00019494343769811004,11,0.9955238145311586,4096,COMPLETE
342,342,-97.05,2024-09-04 22:20:22.188297,2024-09-04 22:39:49.424274,0 days 00:19:27.235977,64,3.9670028319780414e-08,12,0.004476185468841454,0.00019938758551239877,11,0.9955238145311586,4096,COMPLETE
343,343,-60.8,2024-09-04 22:23:07.651641,2024-09-04 22:44:28.929634,0 days 00:21:21.277993,64,4.126204601242578e-08,12,0.005111937501165606,0.00019679959283278685,11,0.9948880624988344,4096,COMPLETE
344,344,-412.65,2024-09-04 22:24:42.220601,2024-09-04 22:35:36.372912,0 days 00:10:54.152311,64,0.0004068757068688157,10,0.004989008650312468,0.00028998870989377,4,0.9950109913496875,1024,COMPLETE
345,345,-261.0,2024-09-04 22:26:20.774996,2024-09-04 22:35:57.187104,0 days 00:09:36.412108,64,5.449047453403887e-06,10,0.0033305496643594662,0.0003528523787132074,4,0.9966694503356406,1024,COMPLETE
346,346,-83.25,2024-09-04 22:28:04.013484,2024-09-04 22:41:04.456949,0 days 00:13:00.443465,64,0.0004542046522146037,12,0.0002167600646430139,0.00035420554858136747,6,0.999783239935357,4096,COMPLETE
347,347,-110.6,2024-09-04 22:28:29.143933,2024-09-04 22:41:28.457004,0 days 00:12:59.313071,64,0.0004542046522146037,12,0.0002167600646430139,0.00035420554858136747,6,0.999783239935357,4096,COMPLETE
348,348,-95.15,2024-09-04 22:34:51.304172,2024-09-04 22:48:58.594540,0 days 00:14:07.290368,64,0.0020819651887138634,12,0.004476185468841454,0.00034725075821995835,6,0.9955238145311586,4096,COMPLETE
349,349,-83.7,2024-09-04 22:35:36.519688,2024-09-04 22:49:44.057210,0 days 00:14:07.537522,64,0.002160882261513394,12,0.00022787776586921332,0.00035383894536504523,6,0.9997721222341308,4096,COMPLETE
350,350,-73.6,2024-09-04 22:35:57.301578,2024-09-04 22:48:35.230757,0 days 00:12:37.929179,64,0.009713299203908954,12,0.00022884073286665976,0.00039955120339781167,6,0.9997711592671333,4096,COMPLETE
351,351,-52.7,2024-09-04 22:36:06.557909,2024-09-04 22:49:03.616105,0 days 00:12:57.058196,64,0.0020819651887138634,12,0.025148259800767778,0.00036826437543230404,6,0.9748517401992323,4096,COMPLETE
352,352,-100.8,2024-09-04 22:36:47.299854,2024-09-04 22:50:51.656243,0 days 00:14:04.356389,64,0.0020600390896528564,12,0.01180487255099999,0.0003637688661082083,6,0.988195127449,4096,COMPLETE
353,353,-97.0,2024-09-04 22:38:29.312953,2024-09-04 22:58:26.262618,0 days 00:19:56.949665,32,0.0020600390896528564,12,0.01180487255099999,0.0003637688661082083,6,0.988195127449,4096,COMPLETE
354,354,-89.85,2024-09-04 22:39:49.601674,2024-09-04 22:59:55.916479,0 days 00:20:06.314805,32,0.0020600390896528564,12,0.01180487255099999,0.0003637688661082083,6,0.988195127449,4096,COMPLETE
355,355,-107.85,2024-09-04 22:41:04.609497,2024-09-04 23:01:01.558084,0 days 00:19:56.948587,32,0.003667174344684168,12,0.003103543346257778,0.0003693090523106346,6,0.9968964566537423,4096,COMPLETE
356,356,-76.25,2024-09-04 22:41:28.641973,2024-09-04 23:01:17.337870,0 days 00:19:48.695897,32,0.003667174344684168,12,0.003103543346257778,0.0003693090523106346,6,0.9968964566537423,4096,COMPLETE
357,357,-93.85,2024-09-04 22:44:29.095933,2024-09-04 23:01:20.411463,0 days 00:16:51.315530,32,2.1332539108094505e-08,12,0.0063120238772284565,0.00018945970964196382,4,0.9936879761227715,4096,COMPLETE
358,358,-89.3,2024-09-04 22:48:35.347405,2024-09-04 23:03:20.008205,0 days 00:14:44.660800,32,1.6931461697919222e-06,12,0.011869390890821455,0.00018924640553521723,4,0.9881306091091785,4096,COMPLETE
359,359,-73.4,2024-09-04 22:48:58.765228,2024-09-04 23:05:37.157606,0 days 00:16:38.392378,32,2.2267748990590408e-08,12,0.007854389167995638,0.00017810453133788867,4,0.9921456108320044,4096,COMPLETE
360,360,-62.95,2024-09-04 22:49:03.789898,2024-09-04 23:02:01.283397,0 days 00:12:57.493499,64,2.1048107938127174e-08,12,0.003257769117920358,0.00017810453133788867,6,0.9967422308820797,4096,COMPLETE
361,361,-145.3,2024-09-04 22:49:44.185413,2024-09-04 23:16:14.656540,0 days 00:26:30.471127,64,2.0396877109040865e-08,12,0.0036963621854240996,0.00036945276511841544,15,0.9963036378145759,4096,COMPLETE
362,362,-86.15,2024-09-04 22:50:51.929972,2024-09-04 23:19:21.365381,0 days 00:28:29.435409,64,7.888017270838038e-08,12,0.003139685003059787,0.0003730012451776057,15,0.9968603149969402,4096,COMPLETE
363,363,-59.05,2024-09-04 22:58:26.380378,2024-09-04 23:22:49.554635,0 days 00:24:23.174257,64,7.888017270838038e-08,12,0.003139685003059787,0.00018991344805214562,15,0.9968603149969402,4096,COMPLETE
364,364,-175.45,2024-09-04 22:59:56.156263,2024-09-04 23:24:19.028539,0 days 00:24:22.872276,64,7.888017270838038e-08,12,0.003139685003059787,0.00018991344805214562,15,0.9968603149969402,4096,COMPLETE
365,365,-137.5,2024-09-04 23:01:01.839854,2024-09-04 23:25:19.305470,0 days 00:24:17.465616,64,2.0644305372683354e-08,12,0.0241060918055963,0.000375927511712508,15,0.9758939081944037,4096,COMPLETE
366,366,-127.65,2024-09-04 23:01:17.519693,2024-09-04 23:25:33.148607,0 days 00:24:15.628914,64,2.0644305372683354e-08,12,0.0241060918055963,0.0001574846655278617,15,0.9758939081944037,4096,COMPLETE
367,367,-106.3,2024-09-04 23:01:20.666785,2024-09-04 23:27:54.954972,0 days 00:26:34.288187,64,2.1048107938127174e-08,12,0.025650098450379407,0.00017810453133788867,15,0.9743499015496206,4096,COMPLETE
368,368,-124.95,2024-09-04 23:02:01.431677,2024-09-04 23:26:04.897714,0 days 00:24:03.466037,64,8.172754421435919e-08,12,0.002409148394316817,0.00017919908687765639,15,0.9975908516056832,4096,COMPLETE
369,369,-119.75,2024-09-04 23:03:20.123822,2024-09-04 23:26:54.846836,0 days 00:23:34.723014,64,2.0131899419458493e-08,12,0.007002759745777257,0.00018053733820929825,15,0.9929972402542228,4096,COMPLETE
370,370,-90.8,2024-09-04 23:05:37.324481,2024-09-04 23:32:41.261113,0 days 00:27:03.936632,64,8.172754421435919e-08,12,0.002409148394316817,0.0001802489570278459,15,0.9975908516056832,4096,COMPLETE
371,371,-85.5,2024-09-04 23:16:14.796453,2024-09-04 23:30:24.828673,0 days 00:14:10.032220,64,1.4576145627805075e-08,12,0.002162303722707647,0.000178129039904697,6,0.9978376962772924,4096,COMPLETE
372,372,-76.05,2024-09-04 23:19:21.659448,2024-09-04 23:34:15.466250,0 days 00:14:53.806802,64,6.121397436550855e-08,12,0.0035082717548519655,0.00017910133038623915,6,0.9964917282451481,4096,COMPLETE
373,373,-108.15,2024-09-04 23:22:49.679540,2024-09-04 23:47:13.152405,0 days 00:24:23.472865,64,6.38037412065222e-08,12,0.0024899741605936727,0.00018042558490011007,15,0.9975100258394063,4096,COMPLETE
374,374,-98.0,2024-09-04 23:24:19.188039,2024-09-04 23:48:37.872727,0 days 00:24:18.684688,64,6.38037412065222e-08,12,0.0024899741605936727,0.00018042558490011007,15,0.9975100258394063,4096,COMPLETE
375,375,-71.4,2024-09-04 23:25:19.471910,2024-09-04 23:35:44.844879,0 days 00:10:25.372969,64,5.538692419597071e-08,12,0.007045546896179534,0.00018288727390619407,4,0.9929544531038205,4096,COMPLETE
376,376,-73.05,2024-09-04 23:25:33.352930,2024-09-04 23:35:54.943515,0 days 00:10:21.590585,64,5.538692419597071e-08,12,0.007045546896179534,0.00018288727390619407,4,0.9929544531038205,4096,COMPLETE
377,377,-79.95,2024-09-04 23:26:05.095869,2024-09-04 23:36:32.658955,0 days 00:10:27.563086,64,6.38037412065222e-08,12,0.0024899741605936727,0.0001496187670153703,4,0.9975100258394063,4096,COMPLETE
378,378,-102.05,2024-09-04 23:26:54.958092,2024-09-04 23:37:09.129262,0 days 00:10:14.171170,64,0.0008159898342719568,12,0.00208331963958077,0.0003337672352312732,4,0.9979166803604193,4096,COMPLETE
379,379,-88.35,2024-09-04 23:27:55.110908,2024-09-04 23:39:15.580251,0 days 00:11:20.469343,64,6.847732941693274e-08,12,0.0202084976274166,0.00018991344805214562,4,0.9797915023725834,4096,COMPLETE
380,380,-72.3,2024-09-04 23:30:25.005999,2024-09-04 23:41:39.902003,0 days 00:11:14.896004,64,6.046302305236386e-08,12,0.0037664563933341947,0.00014829747558932455,4,0.9962335436066658,4096,COMPLETE
381,381,-76.95,2024-09-04 23:32:41.417340,2024-09-04 23:44:13.554755,0 days 00:11:32.137415,64,6.38037412065222e-08,12,0.0037946252703487445,0.0001496187670153703,4,0.9962053747296512,4096,COMPLETE
382,382,-94.45,2024-09-04 23:34:15.666269,2024-09-04 23:46:10.008822,0 days 00:11:54.342553,64,0.004364582124153182,12,0.0025496088274940833,0.00014956301677597803,4,0.9974503911725059,4096,COMPLETE
383,383,-97.95,2024-09-04 23:35:44.991091,2024-09-04 23:55:03.887980,0 days 00:19:18.896889,64,1.9471659732296191e-07,12,0.01999771897357346,0.00033358726491805596,11,0.9800022810264265,4096,COMPLETE
384,384,-90.95,2024-09-04 23:35:55.147436,2024-09-04 23:55:00.177517,0 days 00:19:05.030081,64,1.9471659732296191e-07,12,0.01999771897357346,0.00033358726491805596,11,0.9800022810264265,4096,COMPLETE
385,385,-70.85,2024-09-04 23:36:32.821211,2024-09-04 23:47:03.632227,0 days 00:10:30.811016,64,0.004364582124153182,12,0.022369417552947354,0.00019178727820441457,4,0.9776305824470527,4096,COMPLETE
386,386,-96.55,2024-09-04 23:37:09.246449,2024-09-04 23:47:19.479176,0 days 00:10:10.232727,64,0.004138708928499053,12,0.02121096926259757,0.00019022016873522835,4,0.9787890307374024,4096,COMPLETE
387,387,-86.35,2024-09-04 23:39:15.755745,2024-09-05 00:00:15.088657,0 days 00:20:59.332912,64,0.004309950420959914,12,0.0016715377986696472,0.0003799981947130596,11,0.9983284622013303,4096,COMPLETE
388,388,-107.1,2024-09-04 23:41:40.044426,2024-09-05 00:02:27.847855,0 days 00:20:47.803429,64,2.425388091233233e-07,12,0.005228224827882657,0.0003832897317837299,11,0.9947717751721173,4096,COMPLETE
389,389,-112.15,2024-09-04 23:44:13.715540,2024-09-04 23:58:48.301264,0 days 00:14:34.585724,64,0.004364582124153182,12,0.042286990869702556,0.00038000767439675813,6,0.9577130091302974,4096,COMPLETE
390,390,-112.2,2024-09-04 23:46:10.179704,2024-09-05 00:25:42.423498,0 days 00:39:32.243794,16,0.005862669168267807,12,0.0015731411420235382,0.0003780595061881733,6,0.9984268588579764,4096,COMPLETE
391,391,-60.15,2024-09-04 23:47:03.784757,2024-09-05 00:20:20.611144,0 days 00:33:16.826387,16,0.005862669168267807,12,0.0015731411420235382,0.0003780595061881733,6,0.9984268588579764,4096,COMPLETE
392,392,-78.45,2024-09-04 23:47:13.268487,2024-09-05 00:21:00.642225,0 days 00:33:47.373738,16,0.006474519931040351,12,0.042286990869702556,0.00038000767439675813,6,0.9577130091302974,4096,COMPLETE
393,393,-69.0,2024-09-04 23:47:19.585749,2024-09-05 00:42:08.694281,0 days 00:54:49.108532,16,1.9471659732296191e-07,12,0.04296657152114874,0.00037846084924548834,11,0.9570334284788513,4096,COMPLETE
394,394,-64.15,2024-09-04 23:48:38.028804,2024-09-05 00:22:29.164802,0 days 00:33:51.135998,16,0.006474519931040351,12,0.042286990869702556,0.00038000767439675813,6,0.9577130091302974,4096,COMPLETE
395,395,-105.0,2024-09-04 23:55:00.343978,2024-09-05 00:37:49.711820,0 days 00:42:49.367842,16,0.005858476025602435,12,0.0050803435843587924,0.00038379326727017274,8,0.9949196564156412,4096,COMPLETE
396,396,-92.7,2024-09-04 23:55:04.049431,2024-09-05 00:38:31.691084,0 days 00:43:27.641653,16,0.005858476025602435,12,0.0050803435843587924,0.00038379326727017274,8,0.9949196564156412,4096,COMPLETE
397,397,-111.65,2024-09-04 23:58:48.492095,2024-09-05 00:37:32.850559,0 days 00:38:44.358464,16,0.005862669168267807,12,0.0015731411420235382,0.0003982339116194862,6,0.9984268588579764,4096,COMPLETE
398,398,-73.1,2024-09-05 00:00:15.228590,2024-09-05 00:37:18.506600,0 days 00:37:03.278010,16,0.006474519931040351,12,0.006135344551445282,0.00039955120339781167,6,0.9938646554485547,4096,COMPLETE
399,399,-100.65,2024-09-05 00:02:27.956798,2024-09-05 00:48:49.333677,0 days 00:46:21.376879,16,0.005694246631794417,12,0.07292644922448724,0.00018742616238543895,8,0.9270735507755128,4096,COMPLETE
400,400,-105.95,2024-09-05 00:20:20.759319,2024-09-05 00:53:37.246804,0 days 00:33:16.487485,16,0.0061279281019365785,12,0.0015153103911301293,0.00039748954953789994,6,0.9984846896088698,4096,COMPLETE
401,401,-100.95,2024-09-05 00:21:00.768271,2024-09-05 00:54:44.854868,0 days 00:33:44.086597,16,0.005862669168267807,12,0.0015731411420235382,0.0003982339116194862,6,0.9984268588579764,4096,COMPLETE
402,402,-74.7,2024-09-05 00:22:29.439325,2024-09-05 00:56:39.983545,0 days 00:34:10.544220,16,0.005934011675329508,12,0.0015731411420235382,0.0003982339116194862,6,0.9984268588579764,4096,COMPLETE
